,Date,MainFailure,AssemblyFailure,FailureDescr,TimeLost
4021,2023-02-16 17:02:22,Przegląd_Serwis,wymiana filtra,wymiana filtra HQ 003,30
4022,2023-02-16 17:31:12,Awaria,stacja 70 - stacja napraw,ERROR LOG,8M
4023,2023-02-17 00:10:26,Ogolne_Linia,rework motoru,przez zawieszenie st.10 rework 2 motorów,5
4024,2023-02-17 00:35:07,Awaria,stacja 41 - dokręcanie śrub,"zawieszenie na szrubie 3, OMRx250",8godz
4025,2023-02-17 05:04:42,Awaria,stacja 55 - winda,zawieszenie Indexa,3
4026,2023-02-17 06:03:12,Ogolne_Linia,,testy Nolek,10
4027,2023-02-17 06:03:39,Szkolenie_Spotkanie,szkolenie,na ST NAPRAW,8godz
4028,2023-02-17 06:04:18,Szkolenie_Spotkanie,szkolenie,OPERATOR MONTAŻU,8godz
4029,2023-02-17 06:37:10,Awaria,stacja 60 - cell 1,zawieszenie st. hydrawlicznej HAINZL cell1. Restart PC.,17min
4030,2023-02-17 07:40:08,Awaria,stacja 41 - dokręcanie śrub,oczekiwanie na DUR,8
4031,2023-02-17 07:51:11,Przegląd_Serwis,praca technologa,stacja 41,3
4032,2023-02-17 11:59:06,Przegląd_Serwis,praca technologa,stacja 30 konfiguracja drukarki do ŻABY,23
4033,2023-02-17 12:22:16,Ogolne_Linia,zapełnianie linii,,12
4034,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4035,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4036,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4037,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4038,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4039,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4040,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4041,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4042,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4043,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4044,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4045,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4046,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4047,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4048,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4049,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4050,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4051,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4052,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4053,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4054,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4055,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4056,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4057,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4058,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4059,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4060,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4061,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4062,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4063,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4064,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4065,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4066,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4067,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4068,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4069,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4070,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4071,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4072,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4073,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4074,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4075,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4076,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4077,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4078,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4079,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4080,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4081,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4082,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4083,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4084,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4085,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4086,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4087,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4088,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4089,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4090,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4091,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4092,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4093,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4094,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4095,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4096,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4097,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4098,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4099,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4100,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4101,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4102,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4103,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4104,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4105,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4106,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4107,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4108,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4109,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4110,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4111,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4112,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4113,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4114,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4115,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4116,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4117,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4118,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4119,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4120,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4121,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4122,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4123,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4124,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4125,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4126,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4127,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4128,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4129,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4130,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4131,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4132,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4133,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4134,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4135,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4136,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4137,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4138,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4139,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4140,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4141,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4142,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4143,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4144,2023-02-17 14:01:13,Ogolne_Linia,,TESTY,10
4145,2023-02-17 15:46:04,IT_Problem,zawieszenie komputera,RESTART komputera na st.20,3
4146,2023-02-17 16:14:13,Przegląd_Serwis,wymiana papieru w drukarce,,10
4147,2023-02-17 16:42:09,IT_Problem,zawieszenie komputera,na st.40,3m
4148,2023-02-17 17:04:41,Awaria,stacja 60 - cell 1,"sensor filtra HQ 002 ,oczekiwanie na DUR",1god.30
4149,2023-02-17 18:42:58,Przegląd_Serwis,interwencja DUR,praca DUR na st.hidrawliczną,32
4150,2023-02-17 19:10:05,Ogolne_Linia,,start linii o 19-10,1m
4151,2023-02-17 19:46:37,Awaria,stacja 60 - cell 1,error log,10
4152,2023-02-17 19:59:18,Awaria,stacja 20 - praska,"zawieszenie,motor  zablokowany na trzpieniu",60
4153,2023-02-17 21:10:28,Ogolne_Linia,zapełnianie linii,,10
4154,2023-02-17 21:24:20,Awaria,stacja 60 - cell 1,"awaria zaworu na powietrze,praca DUR",10
4155,2023-02-17 22:59:01,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora 22:00-22:10,10
4156,2023-02-17 23:11:14,Przegląd_Serwis,wymiana filtra,HQ002,45
4157,2023-02-20 05:59:48,Ogolne_Linia,,testy,25
4158,2023-02-20 11:30:04,Przegląd_Serwis,interwencja DUR,na st.cell1,60
4159,2023-02-20 12:49:59,Jakość,,test motorów z jakośći,15
4160,2023-02-20 19:13:55,Awaria,stacja 60 - cell 2,"odpad na cell2 na przedkosć obrotowy, motor 11192738, korpus 11183824(OMP metric) do 22:00",3 godz 47min
4161,2023-02-20 21:50:36,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
4162,2023-02-20 22:00:25,Awaria,stacja 60 - cell 2,"z poprzedniej zmiany, odpad na cell2 na przedkosć obrotowy, motor 11192738, korpus 11183824(OMP metric), praca na cell 1 do 2.10",4godz 10 min
4163,2023-02-20 22:00:14,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
4164,2023-02-20 22:00:47,Szkolenie_Spotkanie,trening operatora,na st.napraw,8 godz
4165,2023-02-20 22:01:18,Ogolne_Linia,,testy,10min
4166,2023-02-21 04:38:48,Awaria,stacja 60 - cell 1,spadł speed sensor EMD,18
4167,2023-02-21 04:56:08,Awaria,stacja 60 - cell 1,"ERROR LOG, awaria EPSONa",8
4168,2023-02-21 05:08:46,Awaria,stacja 60 - cell 1,oczekiwanie na DUR,17
4169,2023-02-21 05:15:22,Przegląd_Serwis,interwencja DUR,,45
4170,2023-02-21 06:03:57,Awaria,stacja 60 - cell 1,"zawieszenie EPSON,awaria od poprzedniej zmiany,praca DUR",28
4171,2023-02-21 06:35:50,Awaria,stacja 60 - cell 1,"ERROR LOG,zawieszenie,oczekiwanie na DUR,praca DUR",60
4172,2023-02-21 07:34:41,Awaria,stacja 60 - cell 1,praca na jedną celle od god.7-35,25
4173,2023-02-21 08:20:53,Przegląd_Serwis,interwencja DUR,praca technologa oraz DUR ,20m
4174,2023-02-21 08:41:33,Przegląd_Serwis,,kalibracija EPSON,1god.20
4175,2023-02-21 10:09:55,Ogolne_Linia,,"start linii o god.10-10,praca na jedną celle",1
4176,2023-02-21 11:26:31,Przegląd_Serwis,wymiana papieru w drukarce,wymiana kalki,5
4177,2023-02-21 14:02:26,Awaria,stacja 60 - cell 1,"z poprzedniej zmiany, praca na cell2",1 godz. 18 min
4178,2023-02-21 15:18:00,Przegląd_Serwis,praca technologa,cell1 EPSON do 18:15,3 godz
4179,2023-02-21 19:26:10,Awaria,stacja 60 - cell 1,error log,5
4180,2023-02-21 21:50:35,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10.
4181,2023-02-21 22:01:54,Ogolne_Linia,dodatkowa przerwa,operatora,10
4182,2023-02-21 22:10:09,Ogolne_Linia,,testy nolek,10
4183,2023-02-22 04:11:40,Awaria,stacja 60 - cell 2,error   log,12
4184,2023-02-22 05:22:08,Awaria,stacja 41 - dokręcanie śrub,"zawieszenie,oczekiwanie na DUR",22min
4185,2023-02-22 06:03:22,Ogolne_Linia,,testy,10
4186,2023-02-22 09:10:15,IT_Problem,zawieszenie komputera,"restart komputera HAINZL,ERROR LOG ST.HIDRAW.",10
4187,2023-02-22 11:10:56,Awaria,stacja 55 - winda,"zawieszenie,praca tehnologa",13
4188,2023-02-22 21:18:39,Awaria,stacja 60 - KUKA,zawieszenie na st. Napraw 2 razy OMPx25,2
4189,2023-02-22 21:50:26,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
4190,2023-02-22 22:02:02,Ogolne_Linia,, testy nolek,10
4191,2023-02-22 22:02:36,Ogolne_Linia,dodatkowa przerwa,,10
4192,2023-02-22 22:05:27,Szkolenie_Spotkanie,szkolenie,operator montażu,8 godz
4193,2023-02-23 03:58:02,Ogolne_Linia,rework motoru,,5M
4194,2023-02-23 05:15:56,Awaria,stacja 55 - winda,Zawieszcenie motora,3m
4195,2023-02-23 05:59:59,Ogolne_Linia,,testy,10
4196,2023-02-23 13:47:05,IT_Problem,zawieszenie komputera,zawieszenie monitora na st.10 x 2,10m
4197,2023-02-23 17:23:37,Ogolne_Linia,,wymiana cover filma,3
4198,2023-02-23 20:12:07,Przegląd_Serwis,wymiana filtra,"oczekiwanie na Houghton, HQ003",38
4199,2023-02-23 21:50:11,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
4200,2023-02-23 22:08:24,Ogolne_Linia,,testy NOLEKA,10
4201,2023-02-23 22:09:18,Szkolenie_Spotkanie,szkolenie,operator montazu,8 godz
4202,2023-02-24 01:23:52,Awaria,stacja 60 - cell 1,Zablokowany motor,7
4203,2023-02-24 01:30:08,Awaria,stacja 60 - cell 1,error log,7 min
4204,2023-02-24 02:15:18,Awaria,stacja 55 - winda,zawieszenie,3
4205,2023-02-24 02:44:10,Szkolenie_Spotkanie,szkolenie,gear set 11112012,3godz
4206,2023-02-24 03:40:12,Awaria,stacja 41 - dokręcanie śrub,Zablokowany motor,14
4207,2023-02-24 03:54:22,Ogolne_Linia,stacja 41 - dokręcanie śrub,oczekiwanie  na DUR,15
4208,2023-02-24 04:09:18,Przegląd_Serwis,interwencja DUR,,22
4209,2023-02-24 04:41:39,Awaria,stacja 41 - dokręcanie śrub,nie skręca się śrub,3
4210,2023-02-24 04:44:13,Przegląd_Serwis,interwencja DUR,do 5.20,35
4211,2023-02-24 05:32:29,Awaria,stacja 50 - test szczelności,od 5.25 do 6.00,35
4212,2023-02-24 06:04:08,Ogolne_Linia,,testy,10
4213,2023-02-24 06:08:58,Awaria,stacja 50 - test szczelności,awaria od poprzedniej zmiany,8
4214,2023-02-24 07:06:48,Awaria,stacja 60 - KUKA,zawizsenie ,5
4215,2023-02-24 07:19:33,Przegląd_Serwis,wymiana papieru w drukarce,"wymiana etykety,kalibracija",15m
4216,2023-02-24 08:42:11,Awaria,stacja 41 - dokręcanie śrub,"zawieszenie ,praca tehnologa",10
4217,2023-02-24 08:43:10,Ogolne_Linia,rework motoru,rework zaginionego motoru od poprzedniej zmiany,12
4218,2023-02-24 10:19:24,Szkolenie_Spotkanie,,"brak internetu,praca tehnologa",40
4219,2023-02-24 11:10:38,Jakość,selekcja komponentów,wałek 11183556,1 GOD.
4220,2023-02-24 12:55:39,Awaria,stacja 60 - cell 2,ERROR   LOG,8
4221,2023-02-24 13:13:29,Awaria,stacja 60 - KUKA,"zawieszenie KUKI,PRACA TEHNOLOGA",14
4222,2023-02-24 13:34:03,Awaria,stacja 60 - cell 2,"ERROR   LOG,motor zablokowany w staci",13
4223,2023-02-24 14:29:08,Awaria,stacja 60 - cell 1,"error log, zablokowany OMPx50",6
4224,2023-02-24 14:54:38,Awaria,stacja 60 - cell 1,"error log, zablokowany OMPx50",6
4225,2023-02-24 15:18:47,Awaria,stacja 60 - cell 2,"error log, zablokowany OMPx50",6
4226,2023-02-24 16:19:29,Awaria,stacja 60 - cell 1,"error log, zablokowany OMPx50",6.
4227,2023-02-24 21:50:41,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
4228,2023-02-24 22:06:38,Ogolne_Linia,,tecty noleka,10
4229,2023-02-24 22:07:22,Szkolenie_Spotkanie,trening operatora,montazu,8godz
4230,2023-02-24 22:40:05,Ogolne_Linia,dodatkowa przerwa,Dodatkowa przerwa operatora,10
4231,2023-02-24 23:32:04,Awaria,stacja 20 - praska,zawieszeneie korpusu,5min
4232,2023-02-25 02:44:31,Awaria,stacja 20 - praska,Często zawiszae st.20,3 godz 15 min
4233,2023-02-25 05:24:39,Awaria,stacja 30 - montaż silnika,"11274685 Zle drukuje etykiey (nie drukue QR-kody i logo ""WHITE""). ",25
4234,2023-02-27 06:53:18,Przegląd_Serwis,interwencja DUR,06:30 brak pronta st.10 i główny komputer,30
4235,2023-02-27 06:54:03,IT_Problem,,06:36 zawieszenie Standardization. Nie możemy puścić pszewodnik. (The reguest timeout expired) ,44
4236,2023-02-27 07:38:14,Przegląd_Serwis,interwencja DUR,07:08 nic nie naprawiono,11
4237,2023-02-27 07:48:49,Przegląd_Serwis,praca technologa,praca IT do 11:34,5
4238,2023-02-27 11:34:27,Ogolne_Linia,zapełnianie linii,i testy raz w tygodniu,26
4239,2023-02-27 13:50:43,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
4240,2023-02-27 14:03:09,Ogolne_Linia,,testy nolek,10
4241,2023-02-27 14:03:35,Szkolenie_Spotkanie,szkolenie,na ST NAPRAW,8godz
4242,2023-02-27 14:04:06,Ogolne_Linia,dodatkowa przerwa,operatora,10
4243,2023-02-27 21:52:40,Ogolne_Linia,dodatkowa przerwa,operatora,10min
4244,2023-02-27 22:06:44,Ogolne_Linia,,testy,10
4245,2023-02-28 00:13:03,Szkolenie_Spotkanie,szkolenie,szkolenie operatora ,8god.
4246,2023-02-28 00:19:55,Jakość,selekcja komponentów,wałek 11183556 -46szt/NOK,4god
4247,2023-02-28 05:25:40,Awaria,stacja 41 - dokręcanie śrub,zawieszenie,3m
4248,2023-02-28 13:50:10,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
4249,2023-02-28 14:01:02,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
4250,2023-02-28 14:01:22,Ogolne_Linia,,testy,10
4251,2023-02-28 14:02:06,Szkolenie_Spotkanie,trening operatora,st.napraw,8 godz
4252,2023-02-28 21:41:35,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10min
4253,2023-02-28 22:02:26,Ogolne_Linia,,testy,10
4254,2023-02-28 22:29:18,Szkolenie_Spotkanie,trening operatora,szkolenie operatora ,8 god.
4255,2023-02-28 23:07:01,IT_Problem,zawieszenie komputera,zawieszemie komputera na st.20,3
4256,2023-03-01 00:26:30,Awaria,stacja 60 - cell 1,error   log,6m
4257,2023-03-01 06:35:32,Ogolne_Linia,,wymiana cover filma,3
4258,2023-03-01 09:06:53,Awaria,stacja 60 - KUKA,zawieszenie robota,1 godz. 34 min
4259,2023-03-01 10:42:04,Przegląd_Serwis,interwencja DUR,"kuka, test hamulcow do 11:33",61
4260,2023-03-01 13:48:38,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10.
4261,2023-03-01 14:03:01,Ogolne_Linia,,testy noleka,10
4262,2023-03-01 14:03:07,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
4263,2023-03-01 14:03:22,Szkolenie_Spotkanie,szkolenie,na st NAPRAW,8 godz
4264,2023-03-01 16:22:51,Awaria,stacja 20 - praska,"zawieszenie, zabłokowany motor",12min
4265,2023-03-01 16:25:40,Jakość,selekcja komponentów,wałki    11183555  ,35
4266,2023-03-01 16:36:20,Ogolne_Linia,zapełnianie linii,,8
4267,2023-03-01 21:42:35,Ogolne_Linia,dodatkowa przerwa,dla 2 operatorów,10
4268,2023-03-01 22:00:04,Ogolne_Linia,,testy,10
4269,2023-03-01 22:30:15,IT_Problem,zawieszenie komputera,zawieszenie monitora na st.20,4
4270,2023-03-01 22:31:05,Jakość,,kalibracija etykety,6
4271,2023-03-01 22:58:12,Szkolenie_Spotkanie,,szkolenie operatora,8 god.
4272,2023-03-01 22:58:55,Przegląd_Serwis,wymiana papieru w drukarce,"wymiana etykety,kalibracija,wymiana kalki",33
4273,2023-03-02 01:01:39,Przegląd_Serwis,interwencja DUR,praca DUR NA ST.20,21
4274,2023-03-02 06:18:53,Awaria,stacja 20 - praska,zawieszenie,8god
4275,2023-03-02 08:57:19,Awaria,stacja 20 - praska,zawieszenie korpusa ,3min
4276,2023-03-02 12:32:03,Awaria,stacja 60 - KUKA,Error Log,7 min
4277,2023-03-02 14:09:08,Ogolne_Linia,,testy noleka,10
4278,2023-03-02 14:09:50,Awaria,stacja 50 - test szczelności,"awaria z poprzednej zmiany ,zabłokowany motor ",24
4279,2023-03-02 14:24:34,Przegląd_Serwis,praca technologa,st 50,15
4280,2023-03-02 14:54:53,Awaria,stacja 20 - praska,zawieszenie  wałka 11183554na kerunek,4 godz
4281,2023-03-02 16:12:33,Awaria,stacja 60 - KUKA,zawieszenie  KukA czekamy na DUR,52
4282,2023-03-02 17:04:37,Przegląd_Serwis,interwencja DUR,,18
4283,2023-03-02 19:57:28,Awaria,stacja 20 - praska,zawieszenie wałka 11183554 na kerunek,2godz
4284,2023-03-02 21:40:28,Ogolne_Linia,dodatkowa przerwa,dla 2 operaporów,10
4285,2023-03-02 22:00:26,Ogolne_Linia,,testy,10
4286,2023-03-02 22:00:51,Szkolenie_Spotkanie,trening operatora,,8god.
4287,2023-03-02 22:19:19,IT_Problem,,brak internetu,4
4288,2023-03-02 22:30:27,Awaria,stacja 41 - dokręcanie śrub,"zawieszenie,oczekiwanie na DUR",60M
4289,2023-03-02 23:32:26,Przegląd_Serwis,interwencja DUR,NA ST.41,15
4290,2023-03-03 00:42:47,Awaria,stacja 20 - praska,"nie znajduje kierunek,oczekiwanie na DUR",20
4291,2023-03-03 01:06:49,Przegląd_Serwis,interwencja DUR,NA ST.20,60
4292,2023-03-03 03:26:57,Jakość,,Problem z pomiarem cardana,5
4293,2023-03-03 06:08:27,Ogolne_Linia,,testy noleka,10min
4294,2023-03-03 06:12:07,Awaria,stacja 20 - praska,zawiszenie walka 11183554 na kerunek,1god
4295,2023-03-03 07:57:21,Przegląd_Serwis,wymiana filtra,wymiana czujnika filtra,5 min
4296,2023-03-03 12:42:00,Awaria,stacja 60 - cell 1,Error Log,5min
4297,2023-03-03 14:00:40,Ogolne_Linia,,,5
4298,2023-03-03 14:01:17,Ogolne_Linia,,,5
4299,2023-03-03 14:13:10,Szkolenie_Spotkanie,,,5
4300,2023-03-03 14:26:44,Awaria,,,5m
